DVnston,dvnston,c,UNRECOGNIZED,0
",",",",n,,0
Puffed,puffed,s,SenseProperty,0
with,with,s,SenseProperty,1
a,a,s,,0
pride,pride,c,StandardsPos,0
",",",",s,,0
that,that,s,,0
vpstart,vpstart,s,UNRECOGNIZED,0
Courtiers,courtiers,s,PersonProperty,0
use,use,c,ReportingEvents,0
",",",",n,,0
And,and,s,,0
seeing,seeing,s,Confidence,0
that,that,s,Confidence,1
I,i,s,Autobio,0
was,was,s,Autobio,1
brought,brought,s,Transformation,0
to,to,s,Transformation,1
poverty,poverty,c,Negativity,0
",",",",n,,0
He,he,s,Intensity,0
did,did,s,Intensity,1
refuse,refuse,s,Resistance,0
to,to,s,Resistance,1
know,know,s,Confidence,0
me,me,s,FirstPer,0
for,for,s,,0
his,his,s,PersonPronoun,0
Sire,sire,c,PersonProperty,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
when,when,s,Autobio,0
I,i,s,Autobio,1
challenged,challenged,s,Resistance,0
him,him,s,Resistance,1
by,by,s,,0
Natures,natures,s,AbstractConcepts,0
laws,laws,c,AbstractConcepts,0
",",",",n,,0
To,to,s,,0
yield,yield,s,ReportingEvents,0
obedience,obedience,s,CommonAuthorities,0
to,to,s,,0
his,his,s,PersonPronoun,0
Fathers,fathers,s,PersonProperty,0
age,age,c,Specifiers,0
",",",",n,,0
He,he,s,PersonPronoun,0
told,told,s,Citations,0
me,me,s,Citations,1
straight,straight,c,AbstractConcepts,0
",",",",s,,0
he,he,s,Neutral_Attribution,0
took,took,s,Neutral_Attribution,1
it,it,s,,0
in,in,s,,0
great,great,s,Intensity,0
scorn,scorn,c,Negative_Relation,0
",",",",n,,0
To,to,s,GenericEvents,0
be,be,s,GenericEvents,1
begot,begot,s,Consequence,0
by,by,s,Specifiers,0
one,one,s,Specifiers,1
so,so,s,,0
base,base,s,AbstractConcepts,0
as,as,s,SelfDisclosure,0
I,i,c,SelfDisclosure,1
.,.,n,,0
My,my,s,FirstPer,0
age,age,s,Specifiers,0
that,that,s,,0
ill,ill,s,Negativity,0
could,could,s,Contingency,0
brook,brook,s,SenseObject,0
his,his,s,PersonPronoun,0
sharp,sharp,s,SenseProperty,0
reply,reply,c,Repair_Citation,0
",",",",n,,0
Did,did,s,ReportingEvents,0
with,with,s,ReportingEvents,1
this,this,s,,0
wand,wand,s,SenseObject,0
(,(,c,,0
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
),),s,,0
reach,reach,s,AbstractConcepts,0
him,him,s,PersonPronoun,0
a,a,s,,0
blow,blow,c,Motions,0
:,:,n,,0
But,but,s,Resistance,0
he,he,s,PersonPronoun,0
contrary,contrary,s,Resistance,0
laws,laws,s,CommonAuthorities,0
of,of,s,CommonAuthorities,1
God,god,s,CommonAuthorities,0
and,and,s,,0
^,^,c,UNRECOGNIZED,0
en,en,c,SpaceRelation,0
",",",",n,,0
Did,did,s,ReportingEvents,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),s,,0
me,me,s,FirstPer,0
such,such,s,Specifiers,0
a,a,s,Specifiers,1
blow,blow,s,Motions,0
in,in,s,Motions,1
vild,vild,s,UNRECOGNIZED,0
dis^aine,dis^aine,c,UNRECOGNIZED,0
",",",",n,,0
That,that,s,Contingency,0
with,with,s,Contingency,1
the,the,s,Contingency,2
stroke,stroke,s,Motions,0
I,i,s,FirstPer,0
fell,fell,s,Contingency,0
to,to,s,Contingency,1
earth,earth,s,SpaceRelation,0
again,again,c,RecurringEvents,0
.,.,nn,,0
Unkind,unkind,s,StandardsNeg,0
Philarchns,philarchns,c,UNRECOGNIZED,0
",",",",s,,0
how,how,s,Question,0
have,have,s,Question,1
thou,thou,s,DirectAddress,0
misdon,misdon,n,UNRECOGNIZED,0
In,in,s,,0
wilful,wilful,s,SubjectivePercept,0
disobedience,disobedience,s,StandardsNeg,0
to,to,s,,0
thy,thy,s,DirectAddress,0
Sire,sire,c,PersonProperty,0
:,:,n,,0
Art,art,s,AbstractConcepts,0
thou,thou,s,DirectAddress,0
grown,grown,s,ReportingEvents,0
proud,proud,s,StandardsPos,0
because,because,s,ReasonBackward,0
I,i,s,FirstPer,0
favored,favored,s,Positivity,0
thee,thee,c,DirectAddress,0
?,?,n,Question,0
Why,why,c,Question,0
",",",",s,,0
I,i,s,Contingency,0
can,can,s,Contingency,1
quickly,quickly,s,SubjectiveTime,0
make,make,s,ReportingEvents,0
thee,thee,s,DirectAddress,0
bare,bare,s,SenseProperty,0
again,again,c,RecurringEvents,0
",",",",n,,0
And,and,s,Sequence,0
then,then,c,Sequence,1
",",",",s,,0
I,i,s,SelfDisclosure,0
think,think,c,SelfDisclosure,1
",",",",s,,0
being,being,s,ReportingStates,0
in,in,s,ReportingStates,1
thy,thy,s,DirectAddress,0
former,former,s,ProjectBack,0
state,state,c,,0
",",",",n,,0
Thou,thou,s,DirectAddress,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),s,,0
remember,remember,s,ProjectBack,0
who,who,s,ProjectBack,1
thy,thy,s,DirectAddress,0
father,father,s,PersonProperty,0
was,was,c,ProjectBack,0
:,:,n,,0
And,and,s,,0
gentle,gentle,s,Positivity,0
Sophocles,sophocles,c,UNRECOGNIZED,0
",",",",s,,0
in,in,s,ProjectAhead,0
good,good,s,ProjectAhead,1
time,time,s,ProjectAhead,2
I,i,s,FirstPer,0
recount,recount,c,ProjectBack,0
*,*,n,,0
Thy,thy,s,DirectAddress,0
ancient,ancient,s,SubjectiveTime,0
saying,saying,c,Citations,0
",",",",s,,0
not,not,s,Resistance,0
so,so,s,Resistance,1
old,old,s,Resemblances,0
as,as,s,Resemblances,1
true,true,c,Concessive,0
",",",",n,Concessive,1
For,for,s,,0
says,says,c,Citations,0
",",",",s,,0
he,he,s,CommonAuthorities,0
that,that,s,CommonAuthorities,1
has,has,s,,0
many,many,s,,0
children,children,c,PersonProperty,0
.,.,n,,0
Shall,shall,s,ProjectAhead,0
never,never,s,Confidence,0
be,be,s,Confidence,1
without,without,s,Contingency,0
some,some,s,Uncertainty,0
mirth,mirth,c,Positivity,0
",",",",n,,0
Nor,nor,s,DenyDisclaim,0
die,die,s,AbstractConcepts,0
without,without,s,Contingency,0
some,some,s,Uncertainty,0
sorrow,sorrow,c,Sad,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
if,if,s,Contingency,0
they,they,n,Contingency,1
Be,be,s,ReportingStates,0
virtuous,virtuous,c,StandardsPos,0
",",",",s,,0
he,he,s,PersonPronoun,0
shall,shall,s,ProjectAhead,0
have,have,s,,0
cause,cause,s,Cause,0
to,to,s,Cause,1
rejoice,rejoice,c,Positivity,0
",",",",n,Resistance,0
But,but,s,Resistance,1
if,if,s,Contingency,0
vicious,vicious,c,Anger,0
",",",",s,,0
stubburne,stubburne,c,UNRECOGNIZED,0
",",",",s,,0
or,or,s,,0
disobedient,disobedient,c,StandardsNeg,0
",",",",n,,0
Ever,ever,s,Biographical_Time,0
to,to,s,Biographical_Time,1
live,live,s,SpaceRelation,0
in,in,s,SpaceRelation,1
continual,continual,s,RecurringEvents,0
sadness,sadness,c,Sad,0
.,.,n,,0
I,i,s,Sad,0
am,am,s,Sad,1
sorry,sorry,s,Sad,2
(,(,c,,0
Philarchus,philarchus,c,UNRECOGNIZED,0
),),s,,0
that,that,s,,0
my,my,s,FirstPer,0
favors,favors,s,Positivity,0
have,have,s,,0
made,made,s,ReportingEvents,0
thee,thee,s,DirectAddress,0
insolent,insolent,c,StandardsNeg,0
",",",",n,OralCues,0
Well,well,c,OralCues,1
",",",",s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
see,see,s,,0
now,now,s,Immediacy,0
if,if,s,Contingency,0
my,my,s,FirstPer,0
frowns,frowns,s,Negative_Relation,0
will,will,s,PredictedFuture,0
make,make,s,ReportingEvents,0
thee,thee,s,DirectAddress,0
penitent,penitent,c,Negativity,0
.,.,n,,0
Now,now,s,Immediacy,0
Father,father,c,PersonProperty,0
",",",",s,,0
see,see,s,Curiosity,0
how,how,s,Curiosity,1
Nature,nature,s,AbstractConcepts,0
gins,gins,s,SenseObject,0
to,to,s,,0
work,work,c,GenericEvents,0
",",",",n,,0
And,and,s,,0
how,how,s,,0
salt,salt,s,SenseObject,0
tears,tears,c,Sad,0
",",",",s,,0
like,like,s,SubjectivePercept,0
drops,drops,s,,0
of,of,s,,0
peely,peely,s,UNRECOGNIZED,0
dew,dew,n,SenseObject,0
Falls,falls,s,Negativity,0
from,from,s,Negativity,1
his,his,s,PersonPronoun,0
eyes,eyes,c,SenseObject,0
",",",",s,,0
as,as,s,,0
sorrowing,sorrowing,s,Sad,0
his,his,s,PersonPronoun,0
amiss,amiss,c,StandardsNeg,0
.,.,nn,,0
Most,most,s,Comparison,0
gracious,gracious,s,StandardsPos,0
Prince,prince,c,PersonProperty,0
",",",",s,,0
vouchsafe,vouchsafe,s,ProjectAhead,0
to,to,s,ProjectAhead,1
hear,hear,s,SpaceRelation,0
me,me,s,FirstPer,0
speak,speak,c,ReportingEvents,0
",",",",n,,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
but,but,s,Resistance,0
confess,confess,s,Disclosure,0
(,(,c,,0
most,most,s,Comparison,0
gracious,gracious,s,StandardsPos,0
Sovereign,sovereign,c,CommonAuthorities,0
),),n,,0
That,that,s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
erd,erd,s,,0
in,in,s,ReportingStates,0
being,being,s,ReportingStates,1
obstinate,obstinate,s,Negativity,0
in,in,s,,0
wilful,wilful,s,SubjectivePercept,0
disobedience,disobedience,s,StandardsNeg,0
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
sire,sire,n,PersonProperty,0
Wherein,wherein,s,CommonAuthorities,0
I,i,s,Apology,0
have,have,s,Apology,1
wronged,wronged,s,Apology,2
nature,nature,s,AbstractConcepts,0
and,and,s,,0
your,your,s,DirectAddress,0
Maies^y,maies^y,n,UNRECOGNIZED,0
But,but,s,Resistance,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
not,not,s,DenyDisclaim,0
the,the,s,DenyDisclaim,1
first,first,s,Sequence,0
whom,whom,s,PersonPronoun,0
oversight,oversight,n,Negativity,0
Has,has,s,,0
made,made,s,ReportingEvents,0
forgetful,forgetful,s,Negativity,0
of,of,s,Negativity,1
a,a,s,PersonProperty,0
Fathers,fathers,s,PersonProperty,1
love,love,c,Positivity,0
:,:,n,,0
But,but,s,Resistance,0
Fathers,fathers,s,PersonProperty,0
love,love,s,Positivity,0
shall,shall,s,ProjectAhead,0
never,never,s,Confidence,0
be,be,s,Confidence,1
forgot,forgot,c,Negativity,0
",",",",n,,0
If,if,s,Contingency,0
he,he,s,Contingency,1
but,but,s,Resistance,0
daine,daine,s,UNRECOGNIZED,0
to,to,s,,0
pardon,pardon,s,Positivity,0
my,my,s,FirstPer,0
amiss,amiss,c,StandardsNeg,0
:,:,n,,0
But,but,s,Resistance,0
if,if,s,Contingency,0
your,your,s,DirectAddress,0
wrath,wrath,s,Anger,0
will,will,s,PredictedFuture,0
no,no,s,DenyDisclaim,0
ways,ways,s,AbstractConcepts,0
be,be,s,ReportingStates,0
appeased,appeased,c,ReportingStates,0
",",",",n,ReportingStates,1
Rip,rip,s,Motions,0
up,up,s,Motions,1
this,this,s,,0
breast,breast,s,PersonProperty,0
where,where,s,Question,0
is,is,s,Question,1
incl^sde,incl^sde,s,UNRECOGNIZED,0
that,that,s,,0
heart,heart,c,SenseObject,0
",",",",n,,0
That,that,s,,0
bleeds,bleeds,s,Inclusive,0
with,with,s,Inclusive,1
grief,grief,s,Sad,0
to,to,s,,0
think,think,s,PrivateThinking,0
on,on,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
amiss,amiss,c,StandardsNeg,0
.,.,n,,0
Ah,ah,s,OralCues,0
Father,father,s,PersonProperty,0
pardon,pardon,c,Positivity,0
",",",",s,,0
sweet,sweet,s,SenseProperty,0
Father,father,s,PersonProperty,0
pardon,pardon,s,DirectAddress,0
me,me,c,DirectAddress,1
.,.,nn,,0
No,no,s,DenyDisclaim,0
(,(,c,,0
graceless,graceless,s,Negative_Attribution,0
Impe,impe,c,UNRECOGNIZED,0
",",",",s,,0
degenerate,degenerate,s,StandardsNeg,0
and,and,s,,0
unkind,unkind,c,StandardsNeg,0
),),n,,0
Thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
no,no,s,DenyDisclaim,0
son,son,s,PersonProperty,0
of,of,s,,0
mine,mine,c,FirstPer,0
",",",",s,Resistance,0
but,but,s,Resistance,1
Tigers,tigers,s,SenseObject,0
whelp,whelp,c,SenseObject,0
",",",",n,,0
That,that,s,,0
have,have,s,ProjectBack,0
been,been,s,ProjectBack,1
fostred,fostred,s,UNRECOGNIZED,0
by,by,s,Uncertainty,0
some,some,s,Uncertainty,1
Lions,lions,s,SenseObject,0
pap,pap,c,Negativity,0
",",",",n,Resistance,0
But,but,s,Resistance,1
as,as,s,,0
the,the,s,,0
tallest,tallest,s,Comparison,0
Ash,ash,s,SenseObject,0
is,is,s,ReportingStates,0
cut,cut,s,ReportingEvents,0
down,down,c,ReportingEvents,1
",",",",s,,0
because,because,s,ReasonBackward,0
it,it,s,,0
yields,yields,s,ReportingEvents,0
no,no,s,DenyDisclaim,0
fruit,fruit,c,SenseObject,0
",",",",n,,0
And,and,s,,0
an,an,s,,0
unprofitable,unprofitable,s,StandardsNeg,0
cow,cow,c,SenseObject,0
",",",",s,,0
yielding,yielding,s,ReportingEvents,0
no,no,s,DenyDisclaim,0
milk,milk,c,SenseObject,0
",",",",s,,0
is,is,s,ReportingStates,0
slaughtred,slaughtred,c,UNRECOGNIZED,0
",",",",n,,0
And,and,s,,0
the,the,s,,0
idle,idle,s,SenseProperty,0
^,^,c,UNRECOGNIZED,0
rone,rone,c,UNRECOGNIZED,0
",",",",s,,0
gathering,gathering,s,ReportingEvents,0
no,no,s,DenyDisclaim,0
honey,honey,c,Positivity,0
",",",",s,Positivity,1
is,is,s,ReportingStates,0
contemned,contemned,c,Negativity,0
",",",",n,ReasonForward,0
So,so,s,ReasonForward,1
ungrateful,ungrateful,s,Negative_Relation,0
children,children,c,PersonProperty,0
",",",",s,,0
that,that,s,PredictedFuture,0
will,will,s,PredictedFuture,1
yield,yield,s,ReportingEvents,0
no,no,s,DenyDisclaim,0
natural,natural,s,AbstractConcepts,0
obedience,obedience,c,CommonAuthorities,0
",",",",n,,0
Must,must,s,Insist,0
be,be,s,ReportingStates,0
cut,cut,s,ReportingEvents,0
off,off,c,ReportingEvents,1
",",",",s,,0
as,as,s,,0
unfit,unfit,s,StandardsNeg,0
to,to,s,StandardsNeg,1
bear,bear,s,SenseObject,0
the,the,s,,0
name,name,s,LangRef,0
Christians,christians,c,PersonProperty,0
.,.,n,,0
Whose,whose,s,PersonPronoun,0
lives,lives,s,,0
digress,digress,s,Aside,0
both,both,s,,0
from,from,s,,0
reason,reason,s,StandardsPos,0
and,and,s,,0
humanity,humanity,c,CommonAuthorities,0
",",",",n,Resistance,0
But,but,s,Resistance,1
as,as,s,,0
thou,thou,s,DirectAddress,0
have,have,s,,0
dealt,dealt,s,ReportingEvents,0
vnnaturall^^,vnnaturall^^,s,UNRECOGNIZED,0
with,with,s,,0
me,me,c,FirstPer,0
",",",",n,ReasonForward,0
So,so,s,ReasonForward,1
I,i,s,Self_Promise,0
resolve,resolve,s,Self_Promise,1
to,to,s,Self_Promise,2
pull,pull,s,,0
my,my,s,SelfDisclosure,0
heart,heart,s,SelfDisclosure,1
from,from,s,,0
thee,thee,c,DirectAddress,0
",",",",n,,0
Therefore,therefore,s,ReasonForward,0
dread,dread,s,Fear,0
Prince,prince,c,PersonProperty,0
",",",",s,,0
vouchsafe,vouchsafe,s,ProjectAhead,0
to,to,s,ProjectAhead,1
pity,pity,s,Sad,0
me,me,c,FirstPer,0
",",",",n,,0
An,an,s,,0
grant,grant,s,CommonAuthorities,0
I,i,s,FirstPer,0
may,may,s,Contingency,0
have,have,s,Contingency,1
Justice,justice,s,StandardsPos,0
on,on,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
son,son,c,PersonProperty,0
.,.,nn,,0
Dunston,dunston,c,UNRECOGNIZED,0
",",",",s,,0
how,how,s,,0
counsailest,counsailest,s,UNRECOGNIZED,0
thou,thou,s,DirectAddress,0
the,the,s,SenseObject,0
King,king,s,SenseObject,1
in,in,s,,0
this,this,c,,0
?,?,n,Question,0
I,i,s,Self_Promise,0
promise,promise,s,Self_Promise,1
thee,thee,s,DirectAddress,0
I,i,s,Sad,0
am,am,s,Sad,1
sorry,sorry,s,Sad,2
for,for,s,Sad,3
the,the,s,,0
Youth,youth,c,AbstractConcepts,0
",",",",n,,0
Because,because,s,ReasonBackward,0
in,in,s,,0
heart,heart,s,SenseObject,0
I,i,s,FirstPer,0
ever,ever,s,Biographical_Time,0
wished,wished,s,Positivity,0
him,him,s,Positivity,1
well,well,c,Positivity,2
.,.,nn,,0
My,my,s,FirstPer,0
gracious,gracious,s,StandardsPos,0
Lord,lord,c,CommonAuthorities,0
",",",",s,,0
if,if,s,Contingency,0
I,i,s,FirstPer,0
might,might,s,Contingency,0
counsel,counsel,s,PersonProperty,0
you,you,c,DirectAddress,0
",",",",n,,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
counsel,counsel,s,PersonProperty,0
you,you,s,DirectAddress,0
to,to,s,CommonAuthorities,0
judge,judge,s,CommonAuthorities,1
as,as,s,,0
be,be,s,ReportingStates,0
deserves,deserves,c,StandardsPos,0
",",",",n,,0
He,he,s,CommonAuthorities,0
that,that,s,CommonAuthorities,1
disdaines,disdaines,s,UNRECOGNIZED,0
his,his,s,PersonPronoun,0
Father,father,s,PersonProperty,0
in,in,s,Specifiers,0
his,his,s,Specifiers,1
want,want,c,ProjectAhead,0
",",",",n,,0
And,and,s,,0
wilfully,wilfully,s,SubjectivePercept,0
will,will,s,Fear,0
disobey,disobey,s,Fear,1
his,his,s,PersonPronoun,0
Sire,sire,c,PersonProperty,0
",",",",n,,0
Deserves,deserves,s,StandardsPos,0
(,(,c,,0
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
),),s,,0
by,by,s,,0
Gods,gods,s,CommonAuthorities,0
and,and,s,,0
Natures,natures,s,AbstractConcepts,0
laws,laws,c,AbstractConcepts,0
",",",",n,,0
To,to,s,GenericEvents,0
be,be,s,GenericEvents,1
rewarded,rewarded,s,Positivity,0
with,with,s,,0
extremest,extremest,s,UNRECOGNIZED,0
illes,illes,c,UNRECOGNIZED,0
:,:,n,,0
Then,then,s,,0
as,as,s,DirectAddress,0
your,your,s,DirectAddress,1
Grace,grace,s,StandardsPos,0
has,has,s,,0
stablisht,stablisht,s,UNRECOGNIZED,0
laws,laws,s,AbstractConcepts,0
for,for,s,,0
government,government,c,CommonAuthorities,0
",",",",n,ReasonForward,0
So,so,s,ReasonForward,1
let,let,s,ReportingEvents,0
Offenders,offenders,s,Anger,0
feel,feel,s,PrivateThinking,0
the,the,s,PrivateThinking,1
penalties,penalties,c,Negativity,0
",",",",nn,,0
I,i,s,FirstPer,0
Dunston,dunston,c,UNRECOGNIZED,0
",",",",s,,0
now,now,s,Immediacy,0
thou,thou,s,DirectAddress,0
speak,speak,s,ReportingEvents,0
as,as,s,,0
fits,fits,s,ReportingEvents,0
a,a,s,ReportingEvents,1
counselor,counselor,c,PersonProperty,0
",",",",n,Resistance,0
But,but,s,Resistance,1
not,not,s,DenyDisclaim,0
as,as,s,DenyDisclaim,1
friend,friend,s,StandardsPos,0
to,to,s,PersonPronoun,0
him,him,s,PersonPronoun,1
whom,whom,s,PersonPronoun,0
Edgar,edgar,s,UNRECOGNIZED,0
loves,loves,c,Positivity,0
:,:,n,,0
Father,father,c,PersonProperty,0
",",",",s,,0
what,what,s,Future_Question,0
would,would,s,Future_Question,1
thou,thou,s,DirectAddress,0
have,have,s,Cause,0
me,me,s,Cause,1
do,do,s,Intensity,0
in,in,s,,0
this,this,c,,0
?,?,n,Question,0
Thou,thou,s,DirectAddress,0
see,see,s,,0
thy,thy,s,DirectAddress,0
son,son,s,PersonProperty,0
is,is,s,Negativity,0
sorry,sorry,s,Negativity,1
for,for,s,Negativity,2
his,his,s,Responsibility,0
fault,fault,c,Responsibility,1
",",",",n,,0
And,and,s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
sure,sure,s,Confidence,0
thou,thou,s,DirectAddress,0
would,would,s,Contingency,0
not,not,s,Contingency,1
wish,wish,s,SubjectivePercept,0
his,his,s,Biographical_Time,0
death,death,c,Biographical_Time,1
",",",",n,,0
Because,because,s,ReasonBackward,0
a,a,s,ReasonBackward,1
fathers,fathers,s,PersonProperty,0
care,care,s,StandardsPos,0
commands,commands,s,ReportingEvents,0
the,the,s,ReportingEvents,1
contrary,contrary,c,Resistance,0
",",",",n,,0
Then,then,s,,0
(,(,c,,0
gentle,gentle,s,Positivity,0
Father,father,c,PersonProperty,0
),),s,,0
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
plead,plead,s,Intensity,0
for,for,s,Intensity,1
him,him,c,PersonPronoun,0
",",",",n,,0
And,and,s,,0
be,be,s,ReportingStates,0
his,his,s,Promise,0
pledge,pledge,s,Promise,1
for,for,s,,0
shunning,shunning,s,Negative_Relation,0
wilful,wilful,s,SubjectivePercept,0
illes,illes,c,UNRECOGNIZED,0
.,.,nn,Future_Question,0
Will,will,s,Future_Question,1
Edgar,edgar,s,UNRECOGNIZED,0
now,now,s,Updates,0
be,be,s,Updates,1
found,found,s,Narrative_Verbs,0
a,a,s,Narrative_Verbs,1
partial,partial,s,SubjectivePercept,0
Judge,judge,c,PrivateThinking,0
",",",",n,,0
In,in,s,,0
pleading,pleading,s,SubjectivePercept,0
pardon,pardon,s,Positivity,0
for,for,s,,0
a,a,s,,0
graceless,graceless,s,Negative_Attribution,0
child,child,c,PersonProperty,0
?,?,n,Question,0
Is,is,s,Question,0
it,it,s,Question,1
not,not,s,DenyDisclaim,0
true,true,c,DenyDisclaim,1
",",",",s,,0
that,that,s,Specifiers,0
one,one,s,Specifiers,1
cole,cole,s,SenseObject,0
of,of,s,,0
fire,fire,s,SenseObject,0
will,will,s,PredictedFuture,0
burn,burn,s,,0
many,many,s,,0
houses,houses,c,SenseObject,0
?,?,n,Question,0
And,and,s,,0
one,one,s,Numbers,0
small,small,s,SenseProperty,0
bracke,bracke,s,UNRECOGNIZED,0
in,in,s,,0
finest,finest,s,StandardsPos,0
cloth,cloth,s,SenseObject,0
that,that,s,Specifiers,0
is,is,c,Specifiers,1
",",",",n,Specifiers,2
Will,will,s,PredictedFuture,0
both,both,s,PredictedFuture,1
disgrace,disgrace,s,StandardsNeg,0
and,and,s,,0
blemish,blemish,s,Negativity,0
the,the,s,Specifiers,0
whole,whole,s,Specifiers,1
piece,piece,c,AbstractConcepts,0
:,:,n,,0
So,so,s,,0
wilful,wilful,s,SubjectivePercept,0
children,children,c,PersonProperty,0
",",",",s,,0
spotted,spotted,s,SenseProperty,0
with,with,s,SenseProperty,1
one,one,s,Numbers,0
ill,ill,c,Negativity,0
",",",",n,,0
Are,are,s,ProjectAhead,0
apt,apt,s,ProjectAhead,1
to,to,s,ProjectAhead,2
fall,fall,s,Contingency,0
to,to,s,Contingency,1
twenty,twenty,s,Numbers,0
thousand,thousand,s,Numbers,1
more,more,c,Comparison,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
therefore,therefore,s,ReasonForward,0
(,(,c,,0
mighty,mighty,s,Intensity,0
Sovereign,sovereign,c,CommonAuthorities,0
),),s,,0
leave,leave,s,SceneShift,0
to,to,s,SceneShift,1
speak,speak,c,ReportingEvents,0
",",",",n,,0
And,and,s,,0
pass,pass,s,ReportingEvents,0
just,just,s,Intensity,0
sentence,sentence,s,AbstractConcepts,0
on,on,s,,0
Philarchus,philarchus,s,UNRECOGNIZED,0
life,life,c,AbstractConcepts,0
.,.,nn,,0
My,my,s,Autobio,0
life,life,s,Autobio,1
(,(,c,,0
dear,dear,s,Positivity,0
father,father,c,PersonProperty,0
),),s,,0
that,that,s,,0
sentence,sentence,s,AbstractConcepts,0
were,were,s,ProjectBack,0
too,too,s,Negativity,0
hard,hard,c,Negativity,1
",",",",n,,0
Let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
be,be,s,ReportingStates,0
banished,banished,s,Resistance,0
from,from,s,Resistance,1
my,my,s,FirstPer,0
countries,countries,s,AbstractConcepts,0
bounds,bounds,c,Motions,0
",",",",n,,0
And,and,s,,0
live,live,s,,0
as,as,s,,0
exilde,exilde,s,UNRECOGNIZED,0
in,in,s,,0
some,some,s,Uncertainty,0
wilderness,wilderness,c,SenseProperty,0
",",",",n,,0
Bard,bard,s,PersonProperty,0
from,from,s,,0
society,society,s,AbstractConcepts,0
and,and,s,,0
sight,sight,s,SenseProperty,0
of,of,s,,0
men,men,c,PersonProperty,0
",",",",n,,0
Or,or,s,,0
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
hazard,hazard,s,Negativity,0
fortune,fortune,s,ProjectAhead,0
on,on,s,,0
the,the,s,,0
seas,seas,c,SenseObject,0
",",",",n,,0
In,in,s,,0
setting,setting,s,,0
me,me,s,FirstPer,0
aboard,aboard,s,SpaceRelation,0
some,some,s,Uncertainty,0
helmlesse,helmlesse,s,UNRECOGNIZED,0
ship,ship,c,SenseObject,0
",",",",n,,0
That,that,s,,0
either,either,s,Metadiscourse,0
I,i,s,FirstPer,0
may,may,s,Contingency,0
split,split,s,Motions,0
upon,upon,s,Motions,1
so,so,s,,0
me,me,s,FirstPer,0
rock,rock,c,SenseObject,0
",",",",n,,0
Or,or,s,Contingency,0
else,else,s,Contingency,1
be,be,s,ReportingStates,0
swallowed,swallowed,s,ReportingEvents,0
in,in,s,,0
the,the,s,SenseProperty,0
purple,purple,s,SenseProperty,1
Maine,maine,c,UNRECOGNIZED,0
",",",",n,,0
Rather,rather,s,Substitution,0
than,than,s,Substitution,1
die,die,s,AbstractConcepts,0
in,in,s,,0
presence,presence,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
my,my,s,FirstPer,0
King,king,c,PersonProperty,0
",",",",n,,0
Or,or,s,,0
bring,bring,s,,0
that,that,s,,0
sorrow,sorrow,s,Sad,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
aged,aged,s,SenseProperty,0
years,years,c,TimeDuration,0
:,:,n,,0
If,if,s,Contingency,0
this,this,s,,0
suffice,suffice,s,StandardsPos,0
not,not,c,DenyDisclaim,0
",",",",s,,0
then,then,s,Sequence,0
let,let,s,Sequence,1
me,me,s,FirstPer,0
be,be,s,ReportingStates,0
armde,armde,c,UNRECOGNIZED,0
",",",",n,,0
And,and,s,,0
left,left,s,SubjectivePercept,0
alone,alone,s,SubjectivePercept,1
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),s,,0
^^,^^,c,UNRECOGNIZED,0
ousand,ousand,s,UNRECOGNIZED,0
foes,foes,c,Negative_Relation,0
",",",",n,,0
And,and,s,,0
if,if,s,Contingency,0
