MOst,most,s,Comparison,0
of,of,s,CommonAuthorities,2
war,war,s,GenericEvents,0
deal,deal,s,,0
better,better,s,Comparison,0
with,with,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
than,than,s,Comparison,0
you,you,s,Comparison,1
do,do,s,Comparison,2
with,with,s,Specifiers,0
the,the,s,Specifiers,1
God,god,n,CommonAuthorities,0
of,of,s,CommonAuthorities,1
love,love,nnn,Positivity,0
Our,our,s,Inclusive,0
love,love,s,Positivity,0
we,we,s,,0
may,may,s,Contingency,0
dissemble,dissemble,c,Negativity,0
",",",",s,,0
digest,digest,s,SenseObject,0
we,we,s,Insist,0
cannot,cannot,c,Insist,1
",",",",s,Resistance,0
but,but,s,Resistance,1
I,i,s,FirstPer,0
doubt,doubt,s,Uncertainty,0
not,not,s,Uncertainty,1
but,but,s,Resistance,0
time,time,s,,0
will,will,n,Fear,0
hamper,hamper,s,Fear,1
you,you,c,DirectAddress,0
",",",",s,,0
and,and,s,StandardsPos,0
help,help,s,StandardsPos,1
us,us,nnn,Inclusive,0
I,i,s,FirstPer,0
defy,defy,s,Resistance,0
time,time,c,Resistance,1
",",",",s,,0
who,who,s,Question,0
has,has,s,Question,1
no,no,s,DenyDisclaim,0
interest,interest,s,DenyDisclaim,1
in,in,s,DenyDisclaim,2
my,my,s,SelfDisclosure,0
heart,heart,c,SelfDisclosure,1
:,:,s,,0
come,come,s,ReportingEvents,0
Epi,epi,c,UNRECOGNIZED,0
.,.,s,DirectAddress,0
let,let,s,DirectAddress,1
me,me,s,DirectAddress,2
to,to,s,Negativity,0
the,the,n,Negativity,1
battle,battle,s,Negativity,2
with,with,s,Specifiers,0
that,that,s,Specifiers,1
hideous,hideous,s,Negativity,0
beast,beast,c,Negativity,0
",",",",s,,0
love,love,s,Positivity,0
is,is,s,ReportingStates,0
pappe,pappe,s,UNRECOGNIZED,0
and,and,s,,0
has,has,s,,0
no,no,s,DenyDisclaim,0
relish,relish,s,Positivity,0
in,in,s,,0
my,my,s,FirstPer,0
taste,taste,c,SenseProperty,0
",",",",n,,0
because,because,s,ReasonBackward,0
it,it,s,ReasonBackward,1
is,is,s,ReasonBackward,2
not,not,s,DenyDisclaim,0
terrible,terrible,nnn,Negativity,0
Indeed,indeed,s,Intensity,0
a,a,s,Negativity,0
black,black,s,Negativity,1
sheep,sheep,s,Negativity,2
is,is,s,ReportingStates,0
a,a,s,ReportingStates,1
perrilous,perrilous,s,UNRECOGNIZED,0
beast,beast,c,Negativity,0
",",",",s,Resistance,0
but,but,s,Resistance,1
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
in,in,s,,0
till,till,s,AbstractConcepts,0
another,another,s,TimeShift,0
time,time,c,TimeShift,1
.,.,nnn,,0
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
long,long,s,ProjectAhead,0
for,for,s,ProjectAhead,1
that,that,s,TimeShift,0
time,time,c,TimeShift,1
.,.,nnn,,0
No,no,s,DenyDisclaim,0
rest,rest,s,,0
Endimion,endimion,c,UNRECOGNIZED,0
?,?,s,Question,0
still,still,s,Updates,0
uncertain,uncertain,s,Uncertainty,0
how,how,s,Curiosity,0
to,to,s,Curiosity,1
settle,settle,s,ReportingEvents,0
thy,thy,s,DirectAddress,0
steps,steps,s,Sequence,0
by,by,s,,0
day,day,c,TimeDuration,0
",",",",s,,0
or,or,s,,0
thy,thy,n,DirectAddress,0
thoughts,thoughts,s,PrivateThinking,0
by,by,s,Specifiers,0
night,night,c,Specifiers,1
?,?,s,Question,0
thy,thy,s,DirectAddress,0
truth,truth,s,StandardsPos,0
is,is,s,ReportingStates,0
measured,measured,s,ReportingEvents,0
by,by,s,,0
thy,thy,s,DirectAddress,0
fortune,fortune,c,ProjectAhead,0
",",",",s,,0
and,and,s,,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
judged,judged,n,CommonAuthorities,0
unfaithful,unfaithful,s,StandardsNeg,0
because,because,s,ReasonBackward,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
unhappy,unhappy,c,Negativity,0
.,.,s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
see,see,s,Contingency,0
if,if,s,Contingency,1
I,i,s,Contingency,0
can,can,s,Contingency,1
beguile,beguile,s,SubjectivePercept,0
my,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
with,with,n,,0
sleep,sleep,c,Motions,0
",",",",s,,0
and,and,s,,0
if,if,s,Contingency,0
no,no,s,DenyDisclaim,0
slumber,slumber,s,Motions,0
will,will,s,PredictedFuture,0
take,take,s,Responsibility,0
hold,hold,s,Responsibility,1
in,in,s,SpaceRelation,0
my,my,s,SpaceRelation,1
eyes,eyes,c,SpaceRelation,2
",",",",s,Resistance,0
yet,yet,s,Resistance,1
will,will,s,PredictedFuture,0
I,i,s,FirstPer,0
embrace,embrace,s,Positivity,0
the,the,n,,0
golden,golden,s,SenseProperty,0
thoughts,thoughts,s,PrivateThinking,0
in,in,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
head,head,c,SelfDisclosure,2
",",",",s,,0
and,and,s,,0
wish,wish,s,ProjectAhead,0
to,to,s,ProjectAhead,1
melt,melt,s,Motions,0
by,by,s,,0
musing,musing,c,Citations,0
:,:,s,Citations,1
that,that,s,,0
as,as,s,,0
Ebone,ebone,c,UNRECOGNIZED,0
",",",",s,Aside,0
which,which,s,Aside,1
no,no,n,DenyDisclaim,0
fire,fire,s,SenseObject,0
can,can,s,Contingency,0
scorch,scorch,c,Motions,0
",",",",s,,0
is,is,s,SubjectiveTime,0
yet,yet,s,SubjectiveTime,1
consumed,consumed,s,Intensity,0
with,with,s,Intensity,1
sweet,sweet,s,Positivity,0
savors,savors,c,Positivity,1
",",",",s,ReasonForward,0
so,so,s,ReasonForward,1
my,my,s,SelfDisclosure,0
heart,heart,s,SelfDisclosure,1
which,which,s,,0
cannot,cannot,n,DenyDisclaim,0
be,be,s,DenyDisclaim,1
bent,bent,s,SenseProperty,0
by,by,s,,0
the,the,s,,0
hardness,hardness,s,SenseProperty,0
of,of,s,SenseProperty,1
fortune,fortune,c,ProjectAhead,0
",",",",s,,0
may,may,s,Contingency,0
be,be,s,Contingency,1
bruised,bruised,s,Negativity,0
by,by,s,,0
amorous,amorous,s,Positivity,0
desires,desires,c,Positivity,0
",",",",s,,0
On,on,s,,0
yonder,yonder,n,SpaceRelation,0
bank,bank,s,SenseObject,0
never,never,s,DenyDisclaim,0
grew,grew,s,ReportingEvents,0
any,any,s,Specifiers,0
thing,thing,s,Specifiers,1
but,but,s,Resistance,0
Lunary,lunary,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
hereafter,hereafter,s,Metadiscourse,0
I,i,s,Metadiscourse,1
will,will,s,PredictedFuture,0
never,never,s,PredictedFuture,1
have,have,s,,0
any,any,s,,0
bed,bed,n,SenseObject,0
but,but,s,Resistance,0
that,that,s,Resistance,1
bank,bank,c,SenseObject,0
.,.,s,,0
O,o,s,LangRef,0
Endimion,endimion,c,UNRECOGNIZED,0
",",",",s,,0
Tellus,tellus,s,UNRECOGNIZED,0
was,was,s,ProjectBack,0
fair,fair,c,StandardsPos,0
",",",",s,Resistance,0
but,but,s,Resistance,1
what,what,s,,0
avails,avails,s,StandardsPos,0
Beauty,beauty,s,StandardsPos,0
without,without,n,Contingency,0
wisdom,wisdom,c,StandardsPos,0
?,?,s,Question,0
Nay,nay,s,OralCues,0
Endimion,endimion,s,UNRECOGNIZED,0
she,she,s,PersonPronoun,0
was,was,s,ProjectBack,0
wise,wise,c,StandardsPos,0
",",",",s,Resistance,0
but,but,s,Resistance,1
what,what,s,,0
avails,avails,s,StandardsPos,0
wisdom,wisdom,s,StandardsPos,0
without,without,s,Contingency,0
honor,honor,c,StandardsPos,0
?,?,n,Question,0
She,she,s,PersonPronoun,0
was,was,s,ProjectBack,0
honorable,honorable,s,StandardsPos,0
Endimion,endimion,c,UNRECOGNIZED,0
",",",",s,,0
belie,belie,s,Resistance,0
her,her,s,PersonPronoun,0
not,not,c,DenyDisclaim,0
",",",",s,,0
I,i,s,FirstPer,0
but,but,s,Resistance,0
how,how,s,Resistance,1
obscure,obscure,s,StandardsNeg,0
is,is,s,ReportingStates,0
honor,honor,n,StandardsPos,0
without,without,s,Contingency,0
fortune,fortune,c,ProjectAhead,0
?,?,s,Question,0
Was,was,s,ProjectBack,0
she,she,s,PersonPronoun,0
not,not,s,DenyDisclaim,0
fortunate,fortunate,s,Positivity,0
whom,whom,s,PersonPronoun,0
so,so,s,Intensity,0
many,many,s,Intensity,1
followed,followed,c,ReportingEvents,0
?,?,s,Question,0
Yes,yes,c,ConfirmedThght,0
",",",",s,ConfirmedThght,1
yes,yes,c,ConfirmedThght,2
",",",",s,Resistance,0
but,but,n,Resistance,1
base,base,s,AbstractConcepts,0
is,is,s,ReportingStates,0
fortune,fortune,s,ProjectAhead,0
without,without,s,Contingency,0
Majesty,majesty,c,CommonAuthorities,0
:,:,s,,0
thy,thy,s,DirectAddress,0
Majesty,majesty,s,CommonAuthorities,0
Cynthia,cynthia,s,UNRECOGNIZED,0
all,all,s,SubjectivePercept,0
the,the,s,SubjectivePercept,1
world,world,s,SubjectivePercept,2
knows,knows,s,Confidence,0
and,and,n,,0
wondereth,wondereth,s,UNRECOGNIZED,0
at,at,c,,0
",",",",s,Resistance,0
but,but,s,Resistance,1
not,not,s,DenyDisclaim,0
one,one,s,DenyDisclaim,1
in,in,s,Intensity,0
the,the,s,Intensity,1
world,world,s,Intensity,2
that,that,s,Contingency,0
can,can,s,Contingency,1
immitate,immitate,s,UNRECOGNIZED,0
it,it,s,,0
or,or,s,,0
comprehend,comprehend,s,PrivateThinking,0
it,it,c,,0
.,.,n,,0
No,no,s,DenyDisclaim,0
more,more,s,DenyDisclaim,1
Endimion,endimion,c,UNRECOGNIZED,0
",",",",s,,0
sleep,sleep,s,Motions,0
or,or,s,,0
dye,dye,c,SenseObject,0
;,;,s,,0
Nay,nay,s,OralCues,0
die,die,s,Intensity,0
for,for,s,Intensity,1
to,to,s,,0
sleep,sleep,s,Motions,0
it,it,s,,0
is,is,s,ReportingStates,0
impossible,impossible,c,StandardsNeg,0
",",",",s,,0
and,and,n,Resistance,0
yet,yet,s,Resistance,1
I,i,s,FirstPer,0
know,know,s,Uncertainty,0
not,not,s,Uncertainty,1
how,how,s,Uncertainty,2
it,it,s,,0
comes,comes,s,Transformation,0
to,to,s,Transformation,1
pass,pass,c,Transformation,2
",",",",s,,0
I,i,s,SelfDisclosure,0
feel,feel,s,SelfDisclosure,1
such,such,s,Specifiers,0
a,a,s,Specifiers,1
heaviness,heaviness,s,AbstractConcepts,0
both,both,s,,0
in,in,s,,0
mine,mine,n,SelfDisclosure,0
eyes,eyes,s,SelfDisclosure,1
and,and,s,Positivity,0
heart,heart,c,Positivity,1
",",",",s,,0
yt,yt,s,UNRECOGNIZED,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
suddenly,suddenly,s,Immediacy,0
benumbed,benumbed,c,SubjectivePercept,0
",",",",s,,0
yea,yea,s,OralCues,0
in,in,s,,0
every,every,s,Generalization,0
iont,iont,c,UNRECOGNIZED,0
:,:,s,,0
it,it,s,Contingency,0
may,may,s,Contingency,1
be,be,n,Contingency,2
weariness,weariness,c,Negativity,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
when,when,s,Question,0
did,did,s,Question,1
I,i,s,FirstPer,0
rest,rest,c,,0
?,?,s,Question,0
it,it,s,Contingency,0
may,may,s,Contingency,1
be,be,s,Contingency,2
deep,deep,s,AbstractConcepts,0
melancholy,melancholy,c,Sad,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
when,when,s,Question,0
did,did,s,Question,1
I,i,n,FirstPer,0
not,not,s,DenyDisclaim,0
sigh,sigh,c,Motions,0
?,?,s,Question,0
Cynthia,cynthia,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,FirstPer,0
so,so,c,AbstractConcepts,0
",",",",s,AbstractConcepts,1
I,i,s,FirstPer,0
say,say,s,Citations,0
Cynthia,cynthia,nnn,UNRECOGNIZED,0
Little,little,s,SenseProperty,0
do,do,s,Intensity,0
thon,thon,s,SenseProperty,0
know,know,s,Confidence,0
Endimion,endimion,s,UNRECOGNIZED,0
when,when,s,,0
thou,thou,s,DirectAddress,0
shall,shall,s,ProjectAhead,0
wake,wake,c,ReportingEvents,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
had,had,s,ProjectBack,0
thou,thou,s,DirectAddress,0
placed,placed,n,ReportingEvents,0
thy,thy,s,DirectAddress,0
heart,heart,s,SenseObject,0
as,as,s,,0
low,low,s,AbstractConcepts,0
in,in,s,AbstractConcepts,1
love,love,c,Positivity,0
",",",",s,,0
as,as,s,,0
thy,thy,s,DirectAddress,0
head,head,s,SenseObject,0
lies,lies,s,,0
now,now,s,Updates,0
in,in,s,Updates,1
sleep,sleep,c,Motions,0
",",",",s,,0
thou,thou,s,DirectAddress,0
might,might,s,Contingency,0
have,have,n,Contingency,1
commanded,commanded,s,ReportingEvents,0
Tellus,tellus,c,UNRECOGNIZED,0
",",",",s,,0
whom,whom,s,PersonPronoun,0
now,now,s,Updates,0
in,in,s,Updates,1
stead,stead,s,Substitution,0
of,of,s,,0
a,a,s,,0
Mistress,mistress,c,PersonProperty,0
",",",",s,,0
thou,thou,s,DirectAddress,0
shall,shall,s,ProjectAhead,0
find,find,s,,0
a,a,s,SenseObject,0
tomb,tomb,c,SenseObject,1
.,.,n,,0
These,these,s,Immediacy,0
eyes,eyes,s,SenseObject,0
must,must,s,Insist,0
I,i,s,FirstPer,0
seal,seal,s,SpaceRelation,0
up,up,s,SpaceRelation,1
by,by,s,,0
Art,art,c,AbstractConcepts,0
",",",",s,,0
not,not,s,DenyDisclaim,0
Nature,nature,c,AbstractConcepts,0
",",",",s,Aside,0
which,which,s,Aside,1
are,are,s,ProjectAhead,0
to,to,s,ProjectAhead,1
be,be,s,ReportingStates,0
opened,opened,s,ReportingEvents,0
neither,neither,n,DenyDisclaim,0
by,by,s,,0
Art,art,s,AbstractConcepts,0
nor,nor,s,DenyDisclaim,0
Nature,nature,c,AbstractConcepts,0
.,.,s,,0
Thou,thou,s,DirectAddress,0
that,that,s,,0
laist,laist,s,UNRECOGNIZED,0
down,down,s,,0
with,with,s,,0
golden,golden,s,SenseProperty,0
locks,locks,c,ReportingEvents,0
",",",",s,,0
shall,shall,s,ProjectAhead,0
not,not,s,ProjectAhead,1
awake,awake,n,SenseProperty,0
until,until,s,TimeDuration,0
they,they,s,TimeDuration,1
be,be,s,ReportingStates,0
turned,turned,s,Transformation,0
to,to,s,Transformation,1
silver,silver,s,SenseObject,0
hairs,hairs,c,SenseObject,1
:,:,s,,0
and,and,s,,0
that,that,s,,0
chin,chin,c,SenseObject,0
",",",",s,,0
on,on,s,AbstractConcepts,0
which,which,s,AbstractConcepts,1
scarcely,scarcely,n,DenyDisclaim,0
appears,appears,s,SubjectivePercept,0
soft,soft,s,SenseObject,0
down,down,c,SenseObject,1
",",",",s,,0
shall,shall,s,ProjectAhead,0
be,be,s,ProjectAhead,1
filled,filled,s,SenseProperty,0
with,with,s,SenseProperty,1
brissles,brissles,s,UNRECOGNIZED,0
as,as,s,,0
hard,hard,s,Resemblances,0
as,as,s,Resemblances,1
broom,broom,c,SenseObject,0
:,:,s,,0
thou,thou,s,DirectAddress,0
shall,shall,n,ProjectAhead,0
sleep,sleep,s,Motions,0
out,out,s,Motions,1
thy,thy,s,DirectAddress,0
youth,youth,s,AbstractConcepts,0
and,and,s,,0
flowring,flowring,s,UNRECOGNIZED,0
time,time,c,,0
",",",",s,,0
and,and,s,Transformation,0
become,become,s,Transformation,1
dry,dry,s,SenseProperty,0
hay,hay,s,SenseObject,0
before,before,s,Sequence,0
thou,thou,s,DirectAddress,0
knew,knew,n,Confidence,0
thy,thy,s,DirectAddress,0
self,self,s,SubjectivePercept,0
green,green,s,SenseObject,0
grass,grass,c,SenseObject,1
",",",",s,,0
and,and,s,,0
ready,ready,s,ProjectAhead,0
by,by,s,,0
age,age,s,Specifiers,0
to,to,s,,0
step,step,s,SceneShift,0
into,into,s,SceneShift,1
the,the,s,SceneShift,2
grave,grave,s,Negativity,0
when,when,s,,0
thou,thou,n,DirectAddress,0
wakest,wakest,c,UNRECOGNIZED,0
",",",",s,,0
that,that,s,ProjectBack,0
was,was,s,ProjectBack,1
youthful,youthful,s,StandardsPos,0
in,in,s,SpaceRelation,0
the,the,s,SpaceRelation,1
Court,court,s,SpaceRelation,2
when,when,s,,0
thou,thou,s,DirectAddress,0
laidst,laidst,s,UNRECOGNIZED,0
thee,thee,s,DirectAddress,0
down,down,s,SceneShift,0
to,to,s,SceneShift,1
sleep,sleep,c,Motions,0
.,.,n,,0
The,the,s,,0
malice,malice,s,StandardsNeg,0
of,of,s,,0
Tellus,tellus,s,UNRECOGNIZED,0
has,has,s,,0
brought,brought,s,ReportingEvents,0
this,this,s,,0
to,to,s,,0
pass,pass,c,ReportingEvents,0
",",",",s,Aside,0
which,which,s,Aside,1
if,if,s,Contingency,0
she,she,s,Contingency,1
could,could,s,Contingency,2
not,not,s,DenyDisclaim,0
have,have,n,DenyDisclaim,1
entreated,entreated,s,Request,0
of,of,s,,0
me,me,s,FirstPer,0
by,by,s,,0
fair,fair,s,StandardsPos,0
means,means,c,Definition,0
",",",",s,Definition,1
she,she,s,Biographical_Time,0
would,would,s,Biographical_Time,1
have,have,s,,0
commanded,commanded,s,ReportingEvents,0
by,by,s,,0
menacing,menacing,c,Negativity,0
",",",",s,ReasonForward,0
for,for,n,ReasonForward,1
from,from,s,,0
her,her,s,PersonPronoun,0
gather,gather,s,ReportingEvents,0
we,we,s,Inclusive,0
all,all,s,Inclusive,1
our,our,s,Inclusive,0
simples,simples,s,AbstractConcepts,0
to,to,s,,0
maintain,maintain,s,TimeDuration,0
our,our,s,Inclusive,0
sorceries,sorceries,c,SubjectivePercept,0
.,.,s,,0
Fan,fan,s,SenseObject,0
with,with,s,Specifiers,0
this,this,n,Specifiers,1
hemlocke,hemlocke,s,UNRECOGNIZED,0
over,over,s,,0
his,his,s,SenseProperty,0
face,face,c,SenseProperty,1
",",",",s,,0
and,and,s,,0
sing,sing,s,Motions,0
the,the,s,,0
enchantment,enchantment,s,Positivity,0
for,for,s,,0
sleep,sleep,c,Motions,0
",",",",s,,0
whilst,whilst,s,TimeDuration,0
I,i,s,FirstPer,0
go,go,s,SceneShift,0
in,in,n,SceneShift,1
and,and,s,,0
finish,finish,s,Sequence,0
those,those,s,,0
ceremonies,ceremonies,s,CommonAuthorities,0
that,that,s,Specifiers,0
are,are,s,Specifiers,1
required,required,s,CommonAuthorities,0
in,in,s,Inclusive,0
our,our,s,Inclusive,1
Art,art,c,AbstractConcepts,0
:,:,s,,0
take,take,s,SubjectivePercept,0
heed,heed,s,SubjectivePercept,1
ye,ye,s,OralCues,0
touch,touch,n,Motions,0
not,not,s,DenyDisclaim,0
his,his,s,DenyDisclaim,1
face,face,c,SenseObject,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
the,the,s,SenseObject,0
Fan,fan,s,SenseObject,1
is,is,s,Intensity,0
so,so,s,Intensity,1
seasoned,seasoned,s,Motions,0
that,that,s,,0
who,who,s,,0
so,so,s,,0
it,it,s,,0
touches,touches,s,SenseProperty,0
with,with,s,SenseProperty,1
a,a,s,,0
leaf,leaf,n,SenseObject,0
shall,shall,s,ProjectAhead,0
presently,presently,s,TimeShift,0
dye,dye,c,SenseObject,0
",",",",s,,0
and,and,s,,0
over,over,s,,0
whom,whom,s,PersonProperty,0
the,the,s,PersonProperty,1
vvind,vvind,s,UNRECOGNIZED,0
of,of,s,,0
it,it,s,,0
breaths,breaths,c,Motions,0
",",",",s,,0
he,he,s,PersonPronoun,0
shall,shall,s,ProjectAhead,0
sleep,sleep,n,Motions,0
for,for,s,Intensity,0
ever,ever,nnn,Intensity,1
Let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
alone,alone,c,SpaceRelation,0
",",",",s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
careful,careful,c,StandardsPos,0
.,.,s,Question,0
What,what,s,Question,1
hap,hap,s,AbstractConcepts,0
had,had,s,ProjectBack,0
thou,thou,s,DirectAddress,0
Endimion,endimion,s,UNRECOGNIZED,0
to,to,s,,0
come,come,n,ReportingEvents,0
under,under,s,ReportingEvents,1
the,the,s,SenseObject,0
hands,hands,s,SenseObject,1
of,of,s,,0
Dipsas,dipsas,c,UNRECOGNIZED,0
.,.,s,,0
O,o,s,LangRef,0
fair,fair,s,StandardsPos,0
Endimion,endimion,c,UNRECOGNIZED,0
",",",",s,,0
how,how,s,Question,0
it,it,s,Question,1
grieueth,grieueth,s,UNRECOGNIZED,0
me,me,s,FirstPer,0
that,that,s,,0
that,that,s,,0
fair,fair,n,StandardsPos,0
face,face,s,SenseObject,0
must,must,s,Insist,0
be,be,s,ReportingStates,0
turned,turned,s,Transformation,0
to,to,s,Transformation,1
a,a,s,Transformation,2
withered,withered,s,SenseProperty,0
skin,skin,c,Motions,0
",",",",s,,0
and,and,s,,0
taste,taste,s,SenseProperty,0
the,the,s,SenseProperty,1
pains,pains,s,SenseProperty,0
of,of,s,,0
death,death,s,Negativity,0
before,before,n,Sequence,0
it,it,s,Sequence,1
feel,feel,s,PrivateThinking,0
the,the,s,PrivateThinking,1
reward,reward,s,Positivity,0
of,of,s,StandardsPos,0
love,love,c,StandardsPos,1
.,.,s,,0
I,i,s,Fear,0
fear,fear,s,Fear,1
Tellus,tellus,s,UNRECOGNIZED,0
will,will,s,PredictedFuture,0
repent,repent,s,Negative_Relation,0
that,that,s,Specifiers,0
which,which,s,Specifiers,1
the,the,s,,0
heavens,heavens,n,Positivity,0
themselves,themselves,s,PersonPronoun,0
seemed,seemed,s,PrivateThinking,0
to,to,s,PrivateThinking,1
rewe,rewe,c,UNRECOGNIZED,0
",",",",s,Resistance,0
but,but,s,Resistance,1
I,i,s,FirstPer,0
hear,hear,s,SpaceRelation,0
Dipsas,dipsas,s,UNRECOGNIZED,0
coming,coming,c,GenericEvents,0
",",",",s,,0
I,i,s,FirstPer,0
dare,dare,s,SubjectivePercept,0
not,not,s,DenyDisclaim,0
repine,repine,c,Negativity,0
",",",",s,,0
least,least,n,Comparison,0
she,she,s,PersonPronoun,0
make,make,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
pine,pine,c,SenseObject,0
",",",",s,,0
and,and,s,,0
rock,rock,s,SenseObject,0
me,me,s,FirstPer,0
into,into,s,,0
such,such,s,Specifiers,0
a,a,s,Specifiers,1
deep,deep,s,SubjectivePercept,0
sleep,sleep,c,SubjectivePercept,1
",",",",s,,0
that,that,s,,0
I,i,s,Insist,0
shall,shall,s,Insist,1
not,not,s,Insist,2
awakd,awakd,n,UNRECOGNIZED,0
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
marriage,marriage,nnn,CommonAuthorities,0
How,how,s,Updates,0
now,now,c,Updates,1
",",",",s,,0
have,have,s,DirectAddress,0
you,you,s,DirectAddress,1
finished,finished,c,ReportingEvents,0
?,?,nnn,Question,0
Yea,yea,c,OralCues,0
.,.,nnn,OralCues,0
Well,well,s,OralCues,1
then,then,s,Sequence,0
let,let,s,Sequence,1
us,us,s,Inclusive,0
in,in,c,,0
",",",",s,,0
and,and,s,,0
see,see,s,Confidence,0
that,that,s,Confidence,1
you,you,s,DirectAddress,0
do,do,s,DirectAddress,1
not,not,s,DirectAddress,2
so,so,s,Comparison,0
much,much,s,Comparison,1
as,as,s,Comparison,2
whisper,whisper,s,Motions,0
that,that,s,,0
I,i,s,FirstPer,0
did,did,n,ReportingEvents,0
this,this,c,Immediacy,0
",",",",s,Immediacy,1
for,for,s,Contingency,0
if,if,s,Contingency,1
you,you,s,DirectAddress,0
do,do,c,DirectAddress,1
",",",",s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
turn,turn,s,,0
thy,thy,s,DirectAddress,0
hairs,hairs,s,SenseObject,0
to,to,s,,0
Adders,adders,c,SenseObject,0
",",",",s,,0
and,and,s,Generalization,0
all,all,s,Generalization,1
thy,thy,s,DirectAddress,0
teeth,teeth,s,SenseObject,0
in,in,n,,0
thy,thy,s,DirectAddress,0
head,head,s,SceneShift,0
to,to,s,SceneShift,1
tongues,tongues,c,SenseObject,0
",",",",s,,0
come,come,s,SceneShift,0
away,away,c,SceneShift,1
",",",",s,,0
come,come,s,SceneShift,0
away,away,nnn,SceneShift,1
IS,is,s,ReportingStates,0
the,the,s,ReportingStates,1
report,report,s,LangRef,0
true,true,c,Concessive,0
",",",",s,Concessive,1
that,that,s,,0
Endimion,endimion,s,UNRECOGNIZED,0
is,is,s,Negativity,0
stricken,stricken,s,Negativity,1
into,into,s,,0
such,such,s,Specifiers,0
a,a,s,Specifiers,1
dead,dead,s,Negativity,0
sleep,sleep,c,Motions,0
",",",",s,,0
that,that,n,,0
nothing,nothing,s,DenyDisclaim,0
can,can,s,Contingency,0
either,either,s,Metadiscourse,0
wake,wake,s,ReportingEvents,0
him,him,s,PersonPronoun,0
or,or,s,,0
move,move,s,Motions,0
him,him,nnn,PersonPronoun,0
Too,too,s,,0
true,true,s,StandardsPos,0
Madame,madame,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
as,as,s,Comparison,0
much,much,s,Comparison,1
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
pitied,pitied,s,Negativity,0
as,as,s,,0
wondered,wondered,s,ReportingEvents,0
at,at,c,AbstractConcepts,0
.,.,nnn,AbstractConcepts,1
As,as,s,,0
good,good,s,,0
sleep,sleep,s,Motions,0
and,and,s,,0
do,do,s,DenyDisclaim,0
no,no,s,DenyDisclaim,1
harm,harm,c,DenyDisclaim,2
",",",",s,,0
as,as,s,,0
wake,wake,s,ReportingEvents,0
and,and,s,,0
do,do,s,Intensity,0
no,no,s,Negativity,0
good,good,c,Negativity,1
.,.,nnn,Question,0
What,what,s,Question,1
makes,makes,s,DirectAddress,0
you,you,s,DirectAddress,1
Tellus,tellus,s,UNRECOGNIZED,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
so,so,s,,0
short,short,c,SenseProperty,0
?,?,s,Question,0
the,the,s,TimeShift,0
time,time,s,TimeShift,1
was,was,s,ProjectBack,0
Endimion,endimion,s,UNRECOGNIZED,0
only,only,s,SubjectivePercept,0
was,was,c,ProjectBack,0
.,.,nnn,ReportingStates,0
It,it,s,ReportingStates,1
is,is,s,ReportingStates,2
an,an,s,,0
old,old,s,CommonAuthorities,0
saying,saying,s,CommonAuthorities,1
Madame,madame,c,PersonProperty,0
",",",",s,,0
that,that,s,,0
a,a,s,,0
waking,waking,s,ReportingEvents,0
dog,dog,s,SenseObject,0
does,does,s,ReportingEvents,0
a,a,s,SpaceRelation,0
far,far,s,SpaceRelation,1
off,off,s,,0
bark,bark,s,Motions,0
at,at,s,Motions,1
a,a,n,,0
sleeping,sleeping,s,GenericEvents,0
Lion,lion,nnn,SenseObject,0
It,it,s,,0
were,were,s,ProjectBack,0
good,good,s,,0
